"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"gambling and throwing a basketball game for money isn't a new plot -- in fact toback himself used it in black and white . but toback's deranged immediacy [[makes]] it seem fresh again .","gambling and throwing a basketball game for money isn't a new plot -- in fact toback himself used it in black and white . but toback's deranged immediacy [[assumes]] it seem fresh again .",0.00803285837173462,0.8882660865783691,1,0,1,63,"Successful"
"in the director's cut , the film is not only a love song to the movies but it also is more [[fully]] an example of the kind of [[lush]] , all-enveloping movie experience it rhapsodizes .","in the director's cut , the film is not only a love song to the movies but it also is more [[solely]] an example of the kind of [[palatial]] , all-enveloping movie experience it rhapsodizes .",0.00043088197708129883,0.8765632510185242,1,0,1,67,"Successful"
"bring on the sequel .","bring on the sequel .",0.9143960475921631,0.9143960475921631,0,0,1,1,"Skipped"
"[[graced]] with the kind of social [[texture]] and [[realism]] that would be foreign in american teen comedies .","[[gracing]] with the kind of social [[textures]] and [[pragmatist]] that would be foreign in american teen comedies .",0.002177596092224121,0.9679884314537048,1,0,1,56,"Successful"
"if we sometimes need comforting fantasies about mental illness , we also need movies like tim mccann's revolution no . 9 .","if we sometimes need comforting fantasies about mental illness , we also need movies like tim mccann's revolution no . 9 .",0.5985863208770752,0.5985863208770752,0,0,1,1,"Skipped"
"the [[film]] [[occasionally]] tries the viewer's patience with slow pacing and a main character who sometimes defies sympathy , but it ultimately satisfies with its moving [[story]] .","the [[cameraman]] [[sometime]] tries the viewer's patience with slow pacing and a main character who sometimes defies sympathy , but it ultimately satisfies with its moving [[retold]] .",0.002385377883911133,0.9698618650436401,1,0,1,109,"Successful"
"a big-budget/all-star [[movie]] as unblinkingly pure as the hours is a distinct rarity , and an [[event]] .","a big-budget/all-star [[flick]] as unblinkingly pure as the hours is a distinct rarity , and an [[incident]] .",0.0005967617034912109,0.7371068000793457,1,0,1,64,"Successful"
". . . certainly an entertaining ride , despite many talky , slow scenes . but something seems to be missing . a sense of real magic , perhaps .",". . . certainly an entertaining ride , despite many talky , slow scenes . but something seems to be missing . a sense of real magic , perhaps .",0.9979559779167175,0.9979559779167175,0,0,1,1,"Skipped"
"that haynes can both [[maintain]] and [[dismantle]] the [[facades]] that his [[genre]] and his [[character]] [[construct]] is a wonderous accomplishment of veracity and [[narrative]] [[grace]] .","that haynes can both [[remain]] and [[scrapping]] the [[fronts]] that his [[types]] and his [[characters]] [[designed]] is a wonderous accomplishment of veracity and [[storyline]] [[pardoned]] .",0.0012227892875671387,0.7646874189376831,1,0,1,230,"Successful"
"the movie worked for me right up to the final scene , and then it caved in .","the movie worked for me right up to the final scene , and then it caved in .",0.998320460319519,0.998320460319519,0,0,1,1,"Skipped"
". . . one of the most [[entertaining]] monster [[movies]] in [[ages]] . . .",". . . one of the most [[distraction]] monster [[cinematographer]] in [[seniority]] . . .",0.0007962584495544434,0.9924994111061096,1,0,1,105,"Successful"
"[[plunges]] you into a [[reality]] that is , more [[often]] then not , [[difficult]] and [[sad]] , and then , without sentimentalizing it or [[denying]] its [[brutality]] , [[transforms]] that [[reality]] into a [[lyrical]] and [[celebratory]] [[vision]] .","[[collapsed]] you into a [[lowdown]] that is , more [[usually]] then not , [[tricky]] and [[bad]] , and then , without sentimentalizing it or [[discarding]] its [[brute]] , [[changeover]] that [[lowdown]] into a [[florid]] and [[merry]] [[eyesight]] .",0.00045245885848999023,0.0349733829498291,1,1,1,311,"Failed"
"would you laugh if a tuba-playing dwarf rolled down a hill in a trash can ? do you chuckle at the thought of an ancient librarian whacking a certain part of a man's body ? if you answered [[yes]] , by all means [[enjoy]] the new guy .","would you laugh if a tuba-playing dwarf rolled down a hill in a trash can ? do you chuckle at the thought of an ancient librarian whacking a certain part of a man's body ? if you answered [[oui]] , by all means [[love]] the new guy .",0.1272556185722351,0.6259515285491943,1,0,1,98,"Successful"
"the film is . . . determined to treat its characters , weak and strong , as fallible human beings , not caricatures , and to [[carefully]] delineate the cost of the inevitable conflicts between human urges and an institution concerned with self-preservation .","the film is . . . determined to treat its characters , weak and strong , as fallible human beings , not caricatures , and to [[severely]] delineate the cost of the inevitable conflicts between human urges and an institution concerned with self-preservation .",0.0007917284965515137,0.6317495107650757,1,0,1,60,"Successful"
"missteps take what was otherwise a fascinating , riveting story and send it down the path of the mundane .","missteps take what was otherwise a fascinating , riveting story and send it down the path of the mundane .",0.9953557848930359,0.9953557848930359,0,0,1,1,"Skipped"
"an indispensable [[peek]] at the art and the agony of making people laugh .","an indispensable [[cheat]] at the art and the agony of making people laugh .",0.0007098913192749023,0.9994246959686279,1,0,1,39,"Successful"
"steadfastly uncinematic but [[powerfully]] dramatic .","steadfastly uncinematic but [[severely]] dramatic .",0.0005373358726501465,0.995642364025116,1,0,1,53,"Successful"
"the engagingly [[primitive]] [[animated]] [[special]] effects contribute to a [[mood]] that's [[sustained]] through the surprisingly [[somber]] [[conclusion]] .","the engagingly [[rough]] [[boosted]] [[sole]] effects contribute to a [[lighthearted]] that's [[protracted]] through the surprisingly [[disappointing]] [[shuts]] .",0.0011650919914245605,0.9940820336341858,1,0,1,223,"Successful"
"made-up lampoons the moviemaking process itself , while shining a not particularly flattering spotlight on america's skin-deep notions of pulchritude .","made-up lampoons the moviemaking process itself , while shining a not particularly flattering spotlight on america's skin-deep notions of pulchritude .",0.9990796446800232,0.9990796446800232,0,0,1,1,"Skipped"
"[[evokes]] the 19th [[century]] with a subtlety that is an [[object]] lesson in period filmmaking .","[[stirs]] the 19th [[millennium]] with a subtlety that is an [[objected]] lesson in period filmmaking .",0.00036013126373291016,0.7927243113517761,1,0,1,69,"Successful"
"ya-yas everywhere [[will]] forgive the flaws and [[love]] the film .","ya-yas everywhere [[desiring]] forgive the flaws and [[iove]] the film .",0.0010273456573486328,0.9960401654243469,1,0,1,60,"Successful"
"the film's best trick is the way that it treats conspiracy as a kind of political blair witch , a monstrous murk that haunts us precisely because it can never be seen .","the film's best trick is the way that it treats conspiracy as a kind of political blair witch , a monstrous murk that haunts us precisely because it can never be seen .",0.9967816472053528,0.9967816472053528,0,0,1,1,"Skipped"
"the artwork is [[spectacular]] and unlike most animaton from [[japan]] , the characters [[move]] with grace and [[panache]] .","the artwork is [[stupendous]] and unlike most animaton from [[yen]] , the characters [[mover]] with grace and [[quill]] .",0.002700507640838623,0.9702454805374146,1,0,1,105,"Successful"
"the picture's fascinating byways are littered with trenchant satirical jabs at the peculiar egocentricities of the acting breed .","the picture's fascinating byways are littered with trenchant satirical jabs at the peculiar egocentricities of the acting breed .",0.7473381161689758,0.7473381161689758,0,0,1,1,"Skipped"
"the modern remake of dumas's story is long on narrative and ( too ) short on action .","the modern remake of dumas's story is long on narrative and ( too ) short on action .",0.9984937310218811,0.9984937310218811,0,0,1,1,"Skipped"
"fred schepisi's film is paced at a speed that is slow to those of us in middle age and deathly slow to any teen . with a cast of a-list brit actors , it is [[worth]] searching out .","fred schepisi's film is paced at a speed that is slow to those of us in middle age and deathly slow to any teen . with a cast of a-list brit actors , it is [[chastisement]] searching out .",0.002297341823577881,0.957385778427124,1,0,1,39,"Successful"
"suffers from its timid parsing of the barn-side target of sons trying to breach gaps in their relationships with their fathers .","suffers from its timid parsing of the barn-side target of sons trying to breach gaps in their relationships with their fathers .",0.998917818069458,0.998917818069458,0,0,1,1,"Skipped"
"nonchalantly freaky and uncommonly [[pleasurable]] , warm water may well be the year's best and most unpredictable [[comedy]] .","nonchalantly freaky and uncommonly [[pleased]] , warm water may well be the year's best and most unpredictable [[comedic]] .",0.007565855979919434,0.8870866894721985,1,0,1,62,"Successful"
"it's like an old warner bros . costumer jived with sex -- this could be the movie errol flynn always wanted to make , though bette davis , cast as joan , would have killed him .","it's like an old warner bros . costumer jived with sex -- this could be the movie errol flynn always wanted to make , though bette davis , cast as joan , would have killed him .",0.9926295876502991,0.9926295876502991,0,0,1,1,"Skipped"
"it's a [[great]] [[american]] [[adventure]] and a [[wonderful]] [[film]] to [[bring]] to imax .","it's a [[gargantuan]] [[americans]] [[misadventures]] and a [[impressive]] [[filmmaking]] to [[offer]] to imax .",0.000591278076171875,0.001962006092071533,1,1,1,218,"Failed"
"satisfyingly scarifying , [[fresh]] and old-fashioned at the same [[time]] .","satisfyingly scarifying , [[mild]] and old-fashioned at the same [[temps]] .",0.000644981861114502,0.04300045967102051,1,1,1,59,"Failed"
"oh , james ! your 20th outing shows off a lot of stamina and vitality , and get this , madonna's cameo doesn't [[suck]] !","oh , james ! your 20th outing shows off a lot of stamina and vitality , and get this , madonna's cameo doesn't [[teat]] !",0.0033060312271118164,0.9957076907157898,1,0,1,42,"Successful"
"a [[genuine]] mind-bender .","a [[velma]] mind-bender .",0.0021011829376220703,0.9996150135993958,1,0,1,28,"Successful"
"that death is merely a [[transition]] is a [[common]] [[tenet]] in the world's [[religions]] . this [[deeply]] spiritual [[film]] taps into the [[meaning]] and [[consolation]] in [[afterlife]] [[communications]] .","that death is merely a [[transient]] is a [[ordinary]] [[tint]] in the world's [[christendom]] . this [[mightily]] spiritual [[cinematographer]] taps into the [[entail]] and [[consoling]] in [[besides]] [[notified]] .",0.0006853342056274414,0.9097686409950256,1,0,1,262,"Successful"
