"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[[[Premise]]]]: Reportedly the biggest payment made in such a case, it is hardly a nick in Texaco's annual revenue of more than $30 billion.<SPLIT>[[[[Hypothesis]]]]: The biggest payment they made [[barely]] hurt their profits.","[[[[Premise]]]]: Reportedly the biggest payment made in such a case, it is hardly a nick in Texaco's annual revenue of more than $30 billion.<SPLIT>[[[[Hypothesis]]]]: The biggest payment they made [[sparsely]] hurt their profits.",0.02515697479248047,0.8878684639930725,1,0,1,32,"Successful"
"[[[[Premise]]]]: The flame or whatever it was had enough heat, but it was hard to control.<SPLIT>[[[[Hypothesis]]]]: The flame was [[easy]] to control, but [[lacked]] heat. ","[[[[Premise]]]]: The flame or whatever it was had enough heat, but it was hard to control.<SPLIT>[[[[Hypothesis]]]]: The flame was [[simpler]] to control, but [[shortcoming]] heat. ",0.008038461208343506,0.848510205745697,0,2,0,65,"Successful"
"[[[[Premise]]]]: um pardon me<SPLIT>[[[[Hypothesis]]]]: I don't apologize.","[[[[Premise]]]]: um pardon me<SPLIT>[[[[Hypothesis]]]]: I don't apologize.",0.678604006767273,0.678604006767273,1,1,0,1,"Skipped"
"[[[[Premise]]]]: However, the WRAP States may unanimously petition the Administrator to determine that the total emissions of affected EGUs are reasonably projected to exceed 271,000 tons in 2018 or a later year and to make affected EGUs subject to the requirements of the new WRAP trading program.<SPLIT>[[[[Hypothesis]]]]: The WRAP States may unanimously petition the Administrator to overturn the smoking ban.","[[[[Premise]]]]: However, the WRAP States may unanimously petition the Administrator to determine that the total emissions of affected EGUs are reasonably projected to exceed 271,000 tons in 2018 or a later year and to make affected EGUs subject to the requirements of the new WRAP trading program.<SPLIT>[[[[Hypothesis]]]]: The WRAP States may unanimously petition the Administrator to overturn the smoking ban.",0.6058273315429688,0.6058273315429688,0,0,2,1,"Skipped"
"[[[[Premise]]]]: We hate them because they are smarter, or more studious, or more focused than we are.<SPLIT>[[[[Hypothesis]]]]: We hate them out of jealousy for being smarter than us. ","[[[[Premise]]]]: We hate them because they are smarter, or more studious, or more focused than we are.<SPLIT>[[[[Hypothesis]]]]: We hate them out of jealousy for being smarter than us. ",0.9894459843635559,0.9894459843635559,2,2,1,1,"Skipped"
"[[[[Premise]]]]: These alone could have valuable uses.<SPLIT>[[[[Hypothesis]]]]: These by themselves could [[prove]] valueable. ","[[[[Premise]]]]: These alone could have valuable uses.<SPLIT>[[[[Hypothesis]]]]: These by themselves could [[verify]] valueable. ",0.019734323024749756,0.3539878726005554,1,1,1,56,"Failed"
"[[[[Premise]]]]: Near Jerusalem<SPLIT>[[[[Hypothesis]]]]: It is close to [[Jerusalem]].","[[[[Premise]]]]: Near Jerusalem<SPLIT>[[[[Hypothesis]]]]: It is close to [[Palestinians]].",0.030817270278930664,0.9246392846107483,1,2,1,10,"Successful"
"[[[[Premise]]]]: Tell me, how did those scribbled words on the envelope help you to discover that a will was made yesterday afternoon?"" Poirot smiled. <SPLIT>[[[[Hypothesis]]]]: [[How]] could you not [[figure]] out that there was a will written yesterday?","[[[[Premise]]]]: Tell me, how did those scribbled words on the envelope help you to discover that a will was made yesterday afternoon?"" Poirot smiled. <SPLIT>[[[[Hypothesis]]]]: [[Signifies]] could you not [[murals]] out that there was a will written yesterday?",0.007332146167755127,0.7922179698944092,0,1,0,65,"Successful"
"[[[[Premise]]]]: Escaped or abandoned raccoons have been breeding in the wild for the past 20 years and have damaged corn crops, watermelon and melon farms, and rainbow trout hatcheries, the paper said.<SPLIT>[[[[Hypothesis]]]]: Raccoons, if they are abandoned, tend to [[damage]] things- this is what has been happening for the past 20 years.","[[[[Premise]]]]: Escaped or abandoned raccoons have been breeding in the wild for the past 20 years and have damaged corn crops, watermelon and melon farms, and rainbow trout hatcheries, the paper said.<SPLIT>[[[[Hypothesis]]]]: Raccoons, if they are abandoned, tend to [[afflict]] things- this is what has been happening for the past 20 years.",0.1946200728416443,0.6542778015136719,1,2,1,61,"Successful"
"[[[[Premise]]]]: 32 Under the RSA proposal, a worker between the ages of 25 and 60 with family earnings of at least $5,000 could contribute up to $1,000 annually through either an employer-sponsored saving plan or a tax-deferred individual account.<SPLIT>[[[[Hypothesis]]]]: Most workers could contribute up to $1,000 each year.","[[[[Premise]]]]: 32 Under the RSA proposal, a worker between the ages of 25 and 60 with family earnings of at least $5,000 could contribute up to $1,000 annually through either an employer-sponsored saving plan or a tax-deferred individual account.<SPLIT>[[[[Hypothesis]]]]: Most workers could contribute up to $1,000 each year.",0.9865620732307434,0.9865620732307434,2,2,1,1,"Skipped"
"[[[[Premise]]]]: senior management oversight and approval ofRequired acquisition objectives and plans.<SPLIT>[[[[Hypothesis]]]]: the [[referenced]] [[organization]] is expansive, with a [[number]] of other [[divisions]] in [[addition]] to the senior management [[division]].","[[[[Premise]]]]: senior management oversight and approval ofRequired acquisition objectives and plans.<SPLIT>[[[[Hypothesis]]]]: the [[stated]] [[entity]] is expansive, with a [[numero]] of other [[schism]] in [[inserting]] to the senior management [[splitting]].",0.004690110683441162,0.5073508024215698,2,2,2,225,"Failed"
"[[[[Premise]]]]: yeah well the uh NC double A tournament's going on right now and uh i haven't watched it this year because Louisville's out of it this year<SPLIT>[[[[Hypothesis]]]]: I'll [[watch]] the [[basketball]] [[tournament]] next [[year]].","[[[[Premise]]]]: yeah well the uh NC double A tournament's going on right now and uh i haven't watched it this year because Louisville's out of it this year<SPLIT>[[[[Hypothesis]]]]: I'll [[staring]] the [[hoop]] [[competing]] next [[enjoyment]].",0.02377915382385254,0.5072245597839355,2,2,2,68,"Failed"
"[[[[Premise]]]]: of course you could annex Cuba but they wouldn't like that a bit<SPLIT>[[[[Hypothesis]]]]: Annexing Cuba is a [[great]] idea.","[[[[Premise]]]]: of course you could annex Cuba but they wouldn't like that a bit<SPLIT>[[[[Hypothesis]]]]: Annexing Cuba is a [[considerable]] idea.",0.02825748920440674,0.6648591756820679,0,2,0,52,"Successful"
"[[[[Premise]]]]: I have been visiting an old woman in the village, she explained, ""and as Lawrence told me you were with Monsieur Poirot I thought I would call for you.""<SPLIT>[[[[Hypothesis]]]]: I am good [[friends]] with Monsieur Poirot.","[[[[Premise]]]]: I have been visiting an old woman in the village, she explained, ""and as Lawrence told me you were with Monsieur Poirot I thought I would call for you.""<SPLIT>[[[[Hypothesis]]]]: I am good [[amie]] with Monsieur Poirot.",0.01583617925643921,0.6977851390838623,2,0,2,49,"Successful"
"[[[[Premise]]]]: ( sums up the millennium coverage from around the globe, and  examines whether the Y2K preparations were a waste.)<SPLIT>[[[[Hypothesis]]]]: (The millennium coverage from around the globe is summed up and [[examined]]).","[[[[Premise]]]]: ( sums up the millennium coverage from around the globe, and  examines whether the Y2K preparations were a waste.)<SPLIT>[[[[Hypothesis]]]]: (The millennium coverage from around the globe is summed up and [[survey]]).",0.010109663009643555,0.7277759313583374,1,2,1,56,"Successful"
"[[[[Premise]]]]: They are levied through the power of the Government to compel payment, and the person or entity that pays these fees does not receive anything of value from the Government in exchange.<SPLIT>[[[[Hypothesis]]]]: They are not [[levied]] through the [[power]] of the Government to [[compel]] payment.","[[[[Premise]]]]: They are levied through the power of the Government to compel payment, and the person or entity that pays these fees does not receive anything of value from the Government in exchange.<SPLIT>[[[[Hypothesis]]]]: They are not [[garnered]] through the [[electrics]] of the Government to [[obligatory]] payment.",0.0017580986022949219,0.7160565257072449,0,1,0,107,"Successful"
"[[[[Premise]]]]: Moreover, Las Vegas has recently started to show signs of maturity in its cultural status as well.<SPLIT>[[[[Hypothesis]]]]: The [[culture]] of Las Vegas has recently matured.","[[[[Premise]]]]: Moreover, Las Vegas has recently started to show signs of maturity in its cultural status as well.<SPLIT>[[[[Hypothesis]]]]: The [[crop]] of Las Vegas has recently matured.",0.005225181579589844,0.9838689565658569,1,2,1,23,"Successful"
"[[[[Premise]]]]: so Eric what do you think um<SPLIT>[[[[Hypothesis]]]]: How do you feel about it, [[Eric]]?","[[[[Premise]]]]: so Eric what do you think um<SPLIT>[[[[Hypothesis]]]]: How do you feel about it, [[Erik]]?",0.09602195024490356,0.9978781342506409,1,0,1,10,"Successful"
"[[[[Premise]]]]: Sir James's presence in Manchester was not accidental.<SPLIT>[[[[Hypothesis]]]]: Manchester was not the place that Sir James had intended to go.","[[[[Premise]]]]: Sir James's presence in Manchester was not accidental.<SPLIT>[[[[Hypothesis]]]]: Manchester was not the place that Sir James had intended to go.",0.6549025774002075,0.6549025774002075,2,2,0,1,"Skipped"
"[[[[Premise]]]]: Such multicolored reef dwellers as the parrotfish and French angelfish, along with weirdly shaped coral, crawfish, or turtles hiding in crevices, can be yours for the viewing in these clear waters where visibility of 30 m (100 ft) is common.<SPLIT>[[[[Hypothesis]]]]: Because [[visibility]] is so good, you can see French angelfish, crawfish, and other reef dwellers.","[[[[Premise]]]]: Such multicolored reef dwellers as the parrotfish and French angelfish, along with weirdly shaped coral, crawfish, or turtles hiding in crevices, can be yours for the viewing in these clear waters where visibility of 30 m (100 ft) is common.<SPLIT>[[[[Hypothesis]]]]: Because [[sight]] is so good, you can see French angelfish, crawfish, and other reef dwellers.",0.03825235366821289,0.6226829290390015,1,2,1,16,"Successful"
"[[[[Premise]]]]: Benchmarked by U.S.<SPLIT>[[[[Hypothesis]]]]: Benchmark in [[America]].","[[[[Premise]]]]: Benchmarked by U.S.<SPLIT>[[[[Hypothesis]]]]: Benchmark in [[Latin]].",0.03213387727737427,0.9969953298568726,1,0,1,18,"Successful"
"[[[[Premise]]]]: This includes all testing, information review, and interviews related to data reliability.<SPLIT>[[[[Hypothesis]]]]: [[All]] [[testing]] [[will]] [[be]] [[made]] before 12pm on [[Mondays]].","[[[[Premise]]]]: This includes all testing, information review, and interviews related to data reliability.<SPLIT>[[[[Hypothesis]]]]: [[Each]] [[verifies]] [[longing]] [[pose]] [[played]] before 12pm on [[Yesterday]].",0.0033919811248779297,0.48958468437194824,2,2,2,159,"Failed"
"[[[[Premise]]]]: External Validity The extent to which a finding applies (or can be generalized) to persons, objects, settings, or times other than those that were the subject of study.<SPLIT>[[[[Hypothesis]]]]: External Validity gets its name from the fact that what's being studied are people, things, and individuals who are [[outside]] of the study.","[[[[Premise]]]]: External Validity The extent to which a finding applies (or can be generalized) to persons, objects, settings, or times other than those that were the subject of study.<SPLIT>[[[[Hypothesis]]]]: External Validity gets its name from the fact that what's being studied are people, things, and individuals who are [[outdoor]] of the study.",0.18545043468475342,0.9864740967750549,1,2,1,17,"Successful"
"[[[[Premise]]]]: No, indeed, said Cynthia. <SPLIT>[[[[Hypothesis]]]]: Certainly not, said [[Cynthia]].","[[[[Premise]]]]: No, indeed, said Cynthia. <SPLIT>[[[[Hypothesis]]]]: Certainly not, said [[Kristine]].",0.024720728397369385,0.999335765838623,1,0,1,54,"Successful"
"[[[[Premise]]]]: Does anyone know what happened to chaos?<SPLIT>[[[[Hypothesis]]]]: What [[happened]] to [[chaos]] [[ensuing]] after the [[election]]?","[[[[Premise]]]]: Does anyone know what happened to chaos?<SPLIT>[[[[Hypothesis]]]]: What [[arrival]] to [[pandemonium]] [[outcomes]] after the [[choose]]?",0.0027677416801452637,0.6314976215362549,2,1,2,71,"Successful"
"[[[[Premise]]]]: In the other bracket, the Broncos beat the New York Jets.<SPLIT>[[[[Hypothesis]]]]: The Broncos beat the New York [[Jets]]. ","[[[[Premise]]]]: In the other bracket, the Broncos beat the New York Jets.<SPLIT>[[[[Hypothesis]]]]: The Broncos beat the New York [[Gunships]]. ",0.3007531762123108,0.9975491762161255,1,0,1,45,"Successful"
"[[[[Premise]]]]: We were playing all sorts of sports, and you were not, so shut up and stop twitching,' the microbe's tone of voice changed, it was lower and more resounding.<SPLIT>[[[[Hypothesis]]]]: We have played football, basketball, baseball and soccer and you haven't played anything so shut your mouth. ","[[[[Premise]]]]: We were playing all sorts of sports, and you were not, so shut up and stop twitching,' the microbe's tone of voice changed, it was lower and more resounding.<SPLIT>[[[[Hypothesis]]]]: We have played football, basketball, baseball and soccer and you haven't played anything so shut your mouth. ",0.9985989928245544,0.9985989928245544,2,2,1,1,"Skipped"
"[[[[Premise]]]]: To help identify solutions to this problem, Senators Fred Thompson and John Glenn, Chairman and Ranking Minority Member, respectively, of the Senate Committee on Governmental Affairs, requested that we study organizations with superior security programs to identify management practices that could benefit federal agencies.<SPLIT>[[[[Hypothesis]]]]: Senators Fred Thompson [[requested]] the study to benefit federal agencies.","[[[[Premise]]]]: To help identify solutions to this problem, Senators Fred Thompson and John Glenn, Chairman and Ranking Minority Member, respectively, of the Senate Committee on Governmental Affairs, requested that we study organizations with superior security programs to identify management practices that could benefit federal agencies.<SPLIT>[[[[Hypothesis]]]]: Senators Fred Thompson [[requisition]] the study to benefit federal agencies.",0.019381582736968994,0.7626820802688599,1,2,1,58,"Successful"
